x,y,theta
-8.0747,-0.36943,0.0
-8.0747,-0.34304,0.0
-8.0747,-0.31665,0.0
-8.0747,-0.29027,0.0
-8.0747,-0.26388,0.0
-8.0747,-0.23749,0.0
-8.0747,-0.2111,0.0
-8.0747,-0.18472,0.0
-8.0747,-0.15833,0.0
-8.0747,-0.13194,0.0
-8.0747,-0.10555,0.0
-8.0747,-0.07916,0.0
-8.0747,-0.05278,0.0
-8.0747,-0.02639,0.0
-8.0747,0,0.0
-8.0747,0.02639,0.0
-8.0747,0.05278,0.0
-8.0747,0.07916,0.0
-8.0747,0.10555,0.0
-8.0747,0.13194,0.0
-8.0747,0.15833,0.0
-8.0747,0.18472,0.0
-8.0747,0.2111,0.0
-8.0747,0.23749,0.0
-8.0747,0.26388,0.0
-8.0747,0.29027,0.0
-8.0747,0.31665,0.0
-8.0747,0.34304,0.0
-8.0747,0.36943,0.0
-8.0747,0.39582,0.0
-8.0747,0.42221,0.0
-8.0747,0.44859,0.0
-8.0747,0.47498,0.0
-8.0747,0.50137,0.0
-8.0747,0.52776,0.0
-8.0747,0.55415,0.0
-8.0747,0.58053,0.0
-8.0747,0.60692,0.0
-8.0747,0.63331,0.0
-8.04831,-0.63331,0.0
-8.04831,-0.60692,0.0
-8.04831,-0.58053,0.0
-8.04831,-0.55415,0.0
-8.04831,-0.52776,0.0
-8.04831,-0.50137,0.0
-8.04831,-0.47498,0.0
-8.04831,-0.44859,0.0
-8.04831,-0.42221,0.0
-8.04831,-0.39582,0.0
-8.04831,-0.36943,0.0
-8.04831,-0.34304,0.0
-8.04831,-0.31665,0.0
-8.04831,-0.29027,0.0
-8.04831,-0.26388,0.0
-8.04831,-0.23749,0.0
-8.04831,-0.2111,0.0
-8.04831,-0.18472,0.0
-8.04831,-0.15833,0.0
-8.04831,-0.13194,0.0
-8.04831,-0.10555,0.0
-8.04831,-0.07916,0.0
-8.04831,-0.05278,0.0
-8.04831,-0.02639,0.0
-8.04831,0,0.0
-8.04831,0.02639,0.0
-8.04831,0.05278,0.0
-8.04831,0.07916,0.0
-8.04831,0.10555,0.0
-8.04831,0.13194,0.0
-8.04831,0.15833,0.0
-8.04831,0.18472,0.0
-8.04831,0.2111,0.0
-8.04831,0.23749,0.0
-8.04831,0.26388,0.0
-8.04831,0.29027,0.0
-8.04831,0.31665,0.0
-8.04831,0.34304,0.0
-8.04831,0.36943,0.0
-8.04831,0.39582,0.0
-8.04831,0.42221,0.0
-8.04831,0.44859,0.0
-8.04831,0.47498,0.0
-8.04831,0.50137,0.0
-8.04831,0.52776,0.0
-8.04831,0.55415,0.0
-8.04831,0.58053,0.0
-8.04831,0.60692,0.0
-8.04831,0.63331,0.0
-8.02192,-0.63331,0.0
-8.02192,-0.60692,0.0
-8.02192,-0.58053,0.0
-8.02192,-0.55415,0.0
-8.02192,-0.52776,0.0
-8.02192,-0.50137,0.0
-8.02192,-0.47498,0.0
-8.02192,-0.44859,0.0
-8.02192,-0.42221,0.0
-8.02192,-0.39582,0.0
-8.02192,-0.36943,0.0
-8.02192,-0.34304,0.0
-8.02192,-0.31665,0.0
-8.02192,-0.29027,0.0
-8.02192,-0.26388,0.0
-8.02192,-0.23749,0.0
-8.02192,-0.2111,0.0
-8.02192,-0.18472,0.0
-8.02192,-0.15833,0.0
-8.02192,-0.13194,0.0
-8.02192,-0.10555,0.0
-8.02192,-0.07916,0.0
-8.02192,-0.05278,0.0
-8.02192,-0.02639,0.0
-8.02192,0,0.0
-8.02192,0.02639,0.0
-8.02192,0.05278,0.0
-8.02192,0.07916,0.0
-8.02192,0.10555,0.0
-8.02192,0.13194,0.0
-8.02192,0.15833,0.0
-8.02192,0.18472,0.0
-8.02192,0.2111,0.0
-8.02192,0.23749,0.0
-8.02192,0.26388,0.0
-8.02192,0.29027,0.0
-8.02192,0.31665,0.0
-8.02192,0.34304,0.0
-8.02192,0.36943,0.0
-8.02192,0.39582,0.0
-8.02192,0.42221,0.0
-8.02192,0.44859,0.0
-8.02192,0.47498,0.0
-8.02192,0.50137,0.0
-8.02192,0.52776,0.0
-8.02192,0.55415,0.0
-8.02192,0.58053,0.0
-8.02192,0.60692,0.0
-8.02192,0.63331,0.0
-7.99553,-0.63331,0.0
-7.99553,-0.60692,0.0
-7.99553,-0.58053,0.0
-7.99553,-0.55415,0.0
-7.99553,-0.52776,0.0
-7.99553,-0.50137,0.0
-7.99553,-0.47498,0.0
-7.99553,-0.44859,0.0
-7.99553,-0.42221,0.0
-7.99553,-0.39582,0.0
-7.99553,-0.36943,0.0
-7.99553,-0.34304,0.0
-7.99553,-0.31665,0.0
-7.99553,-0.29027,0.0
-7.99553,-0.26388,0.0
-7.99553,-0.23749,0.0
-7.99553,-0.2111,0.0
-7.99553,-0.18472,0.0
-7.99553,-0.15833,0.0
-7.99553,-0.13194,0.0
-7.99553,-0.10555,0.0
-7.99553,-0.07916,0.0
-7.99553,-0.05278,0.0
-7.99553,-0.02639,0.0
-7.99553,0,0.0
-7.99553,0.02639,0.0
-7.99553,0.05278,0.0
-7.99553,0.07916,0.0
-7.99553,0.10555,0.0
-7.99553,0.13194,0.0
-7.99553,0.15833,0.0
-7.99553,0.18472,0.0
-7.99553,0.2111,0.0
-7.99553,0.23749,0.0
-7.99553,0.26388,0.0
-7.99553,0.29027,0.0
-7.99553,0.31665,0.0
-7.99553,0.34304,0.0
-7.99553,0.36943,0.0
-7.99553,0.39582,0.0
-7.99553,0.42221,0.0
-7.99553,0.44859,0.0
-7.99553,0.47498,0.0
-7.99553,0.50137,0.0
-7.99553,0.52776,0.0
-7.99553,0.55415,0.0
-7.99553,0.58053,0.0
-7.99553,0.60692,0.0
-7.99553,0.63331,0.0
-7.96915,-0.63331,0.0
-7.96915,-0.60692,0.0
-7.96915,-0.58053,0.0
-7.96915,-0.55415,0.0
-7.96915,-0.52776,0.0
-7.96915,-0.50137,0.0
-7.96915,-0.47498,0.0
-7.96915,-0.44859,0.0
-7.96915,-0.42221,0.0
-7.96915,-0.39582,0.0
-7.96915,-0.36943,0.0
-7.96915,-0.34304,0.0
-7.96915,-0.31665,0.0
-7.96915,-0.29027,0.0
-7.96915,-0.26388,0.0
-7.96915,-0.23749,0.0
-7.96915,-0.2111,0.0
-7.96915,-0.18472,0.0
-7.96915,-0.15833,0.0
-7.96915,-0.13194,0.0
-7.96915,-0.10555,0.0
-7.96915,-0.07916,0.0
-7.96915,-0.05278,0.0
-7.96915,-0.02639,0.0
-7.96915,0,0.0
-7.96915,0.02639,0.0
-7.96915,0.05278,0.0
-7.96915,0.07916,0.0
-7.96915,0.10555,0.0
-7.96915,0.13194,0.0
-7.96915,0.15833,0.0
-7.96915,0.18472,0.0
-7.96915,0.2111,0.0
-7.96915,0.23749,0.0
-7.96915,0.26388,0.0
-7.96915,0.29027,0.0
-7.96915,0.31665,0.0
-7.96915,0.34304,0.0
-7.96915,0.36943,0.0
-7.96915,0.39582,0.0
-7.96915,0.42221,0.0
-7.96915,0.44859,0.0
-7.96915,0.47498,0.0
-7.96915,0.50137,0.0
-7.96915,0.52776,0.0
-7.96915,0.55415,0.0
-7.96915,0.58053,0.0
-7.96915,0.60692,0.0
-7.96915,0.63331,0.0
-7.94276,-0.63331,0.0
-7.94276,-0.60692,0.0
-7.94276,-0.58053,0.0
-7.94276,-0.55415,0.0
-7.94276,-0.52776,0.0
-7.94276,-0.50137,0.0
-7.94276,-0.47498,0.0
-7.94276,-0.44859,0.0
-7.94276,-0.42221,0.0
-7.94276,-0.39582,0.0
-7.94276,-0.36943,0.0
-7.94276,-0.34304,0.0
-7.94276,-0.31665,0.0
-7.94276,-0.29027,0.0
-7.94276,-0.26388,0.0
-7.94276,-0.23749,0.0
-7.94276,-0.2111,0.0
-7.94276,-0.18472,0.0
-7.94276,-0.15833,0.0
-7.94276,-0.13194,0.0
-7.94276,-0.10555,0.0
-7.94276,-0.07916,0.0
-7.94276,-0.05278,0.0
-7.94276,-0.02639,0.0
-7.94276,0,0.0
-7.94276,0.02639,0.0
-7.94276,0.05278,0.0
-7.94276,0.07916,0.0
-7.94276,0.10555,0.0
-7.94276,0.13194,0.0
-7.94276,0.15833,0.0
-7.94276,0.18472,0.0
-7.94276,0.2111,0.0
-7.94276,0.23749,0.0
-7.94276,0.26388,0.0
-7.94276,0.29027,0.0
-7.94276,0.31665,0.0
-7.94276,0.34304,0.0
-7.94276,0.36943,0.0
-7.94276,0.39582,0.0
-7.94276,0.42221,0.0
-7.94276,0.44859,0.0
-7.94276,0.47498,0.0
-7.94276,0.50137,0.0
-7.94276,0.52776,0.0
-7.94276,0.55415,0.0
-7.94276,0.58053,0.0
-7.94276,0.60692,0.0
-7.94276,0.63331,0.0
-7.91637,-0.63331,0.0
-7.91637,-0.60692,0.0
-7.91637,-0.58053,0.0
-7.91637,-0.55415,0.0
-7.91637,-0.52776,0.0
-7.91637,-0.50137,0.0
-7.91637,-0.47498,0.0
-7.91637,-0.44859,0.0
-7.91637,-0.42221,0.0
-7.91637,-0.39582,0.0
-7.91637,-0.36943,0.0
-7.91637,-0.34304,0.0
-7.91637,-0.31665,0.0
-7.91637,-0.29027,0.0
-7.91637,-0.26388,0.0
-7.91637,-0.23749,0.0
-7.91637,-0.2111,0.0
-7.91637,-0.18472,0.0
-7.91637,-0.15833,0.0
-7.91637,-0.13194,0.0
-7.91637,-0.10555,0.0
-7.91637,-0.07916,0.0
-7.91637,-0.05278,0.0
-7.91637,-0.02639,0.0
-7.91637,0,0.0
-7.91637,0.02639,0.0
-7.91637,0.05278,0.0
-7.91637,0.07916,0.0
-7.91637,0.10555,0.0
-7.91637,0.13194,0.0
-7.91637,0.15833,0.0
-7.91637,0.18472,0.0
-7.91637,0.2111,0.0
-7.91637,0.23749,0.0
-7.91637,0.26388,0.0
-7.91637,0.29027,0.0
-7.91637,0.31665,0.0
-7.91637,0.34304,0.0
-7.91637,0.36943,0.0
-7.91637,0.39582,0.0
-7.91637,0.42221,0.0
-7.91637,0.44859,0.0
-7.91637,0.47498,0.0
-7.91637,0.50137,0.0
-7.91637,0.52776,0.0
-7.91637,0.55415,0.0
-7.91637,0.58053,0.0
-7.91637,0.60692,0.0
-7.91637,0.63331,0.0
-7.88998,-0.63331,0.0
-7.88998,-0.60692,0.0
-7.88998,-0.58053,0.0
-7.88998,-0.55415,0.0
-7.88998,-0.52776,0.0
-7.88998,-0.50137,0.0
-7.88998,-0.47498,0.0
-7.88998,-0.44859,0.0
-7.88998,-0.42221,0.0
-7.88998,-0.39582,0.0
-7.88998,-0.36943,0.0
-7.88998,-0.34304,0.0
-7.88998,-0.31665,0.0
-7.88998,-0.29027,0.0
-7.88998,-0.26388,0.0
-7.88998,-0.23749,0.0
-7.88998,-0.2111,0.0
-7.88998,-0.18472,0.0
-7.88998,-0.15833,0.0
-7.88998,-0.13194,0.0
-7.88998,-0.10555,0.0
-7.88998,-0.07916,0.0
-7.88998,-0.05278,0.0
-7.88998,-0.02639,0.0
-7.88998,0,0.0
-7.88998,0.02639,0.0
-7.88998,0.05278,0.0
-7.88998,0.07916,0.0
-7.88998,0.10555,0.0
-7.88998,0.13194,0.0
-7.88998,0.15833,0.0
-7.88998,0.18472,0.0
-7.88998,0.2111,0.0
-7.88998,0.23749,0.0
-7.88998,0.26388,0.0
-7.88998,0.29027,0.0
-7.88998,0.31665,0.0
-7.88998,0.34304,0.0
-7.88998,0.36943,0.0
-7.88998,0.39582,0.0
-7.88998,0.42221,0.0
-7.88998,0.44859,0.0
-7.88998,0.47498,0.0
-7.88998,0.50137,0.0
-7.88998,0.52776,0.0
-7.88998,0.55415,0.0
-7.88998,0.58053,0.0
-7.88998,0.60692,0.0
-7.88998,0.63331,0.0
-7.86359,-0.63331,0.0
-7.86359,-0.60692,0.0
-7.86359,-0.58053,0.0
-7.86359,-0.55415,0.0
-7.86359,-0.52776,0.0
-7.86359,-0.50137,0.0
-7.86359,-0.47498,0.0
-7.86359,-0.44859,0.0
-7.86359,-0.42221,0.0
-7.86359,-0.39582,0.0
-7.86359,-0.36943,0.0
-7.86359,-0.34304,0.0
-7.86359,-0.31665,0.0
-7.86359,-0.29027,0.0
-7.86359,-0.26388,0.0
-7.86359,-0.23749,0.0
-7.86359,-0.2111,0.0
-7.86359,-0.18472,0.0
-7.86359,-0.15833,0.0
-7.86359,-0.13194,0.0
-7.86359,-0.10555,0.0
-7.86359,-0.07916,0.0
-7.86359,-0.05278,0.0
-7.86359,-0.02639,0.0
-7.86359,0,0.0
-7.86359,0.02639,0.0
-7.86359,0.05278,0.0
-7.86359,0.07916,0.0
-7.86359,0.10555,0.0
-7.86359,0.13194,0.0
-7.86359,0.15833,0.0
-7.86359,0.18472,0.0
-7.86359,0.2111,0.0
-7.86359,0.23749,0.0
-7.86359,0.26388,0.0
