x,y,theta
-2.68878,-1.52836,0.0
-2.68878,-1.50005,0.0
-2.68878,-1.47175,0.0
-2.68878,-1.44345,0.0
-2.68878,-1.41514,0.0
-2.68878,-1.38684,0.0
-2.68878,-1.35854,0.0
-2.68878,-1.33024,0.0
-2.68878,-1.30193,0.0
-2.68878,-1.27363,0.0
-2.68878,-1.24533,0.0
-2.68878,-1.21702,0.0
-2.68878,-1.18872,0.0
-2.68878,-1.16042,0.0
-2.68878,-1.13212,0.0
-2.68878,-1.10381,0.0
-2.68878,-1.07551,0.0
-2.68878,-1.04721,0.0
-2.68878,-1.0189,0.0
-2.68878,-0.9906,0.0
-2.68878,-0.9623,0.0
-2.68878,-0.934,0.0
-2.68878,-0.90569,0.0
-2.68878,-0.87739,0.0
-2.68878,-0.84909,0.0
-2.68878,-0.82078,0.0
-2.68878,-0.79248,0.0
-2.68878,-0.76418,0.0
-2.68878,-0.73588,0.0
-2.68878,-0.70757,0.0
-2.68878,-0.67927,0.0
-2.68878,-0.65097,0.0
-2.68878,-0.62266,0.0
-2.68878,-0.59436,0.0
-2.68878,-0.56606,0.0
-2.68878,-0.53776,0.0
-2.68878,-0.50945,0.0
-2.68878,-0.48115,0.0
-2.68878,-0.45285,0.0
-2.68878,-0.42454,0.0
-2.68878,-0.39624,0.0
-2.68878,-0.36794,0.0
-2.68878,-0.33963,0.0
-2.68878,-0.31133,0.0
-2.68878,-0.28303,0.0
-2.68878,-0.25473,0.0
-2.68878,-0.22642,0.0
-2.68878,-0.19812,0.0
-2.68878,-0.16982,0.0
-2.68878,-0.14151,0.0
-2.68878,-0.11321,0.0
-2.68878,-0.08491,0.0
-2.68878,-0.05661,0.0
-2.68878,-0.0283,0.0
-2.68878,0,0.0
-2.68878,0.0283,0.0
-2.68878,0.05661,0.0
-2.68878,0.08491,0.0
-2.68878,0.11321,0.0
-2.68878,0.14151,0.0
-2.68878,0.16982,0.0
-2.68878,0.19812,0.0
-2.68878,0.22642,0.0
-2.68878,0.25473,0.0
-2.68878,0.28303,0.0
-2.68878,0.31133,0.0
-2.68878,0.33963,0.0
-2.68878,0.36794,0.0
-2.68878,0.39624,0.0
-2.68878,0.42454,0.0
-2.68878,0.45285,0.0
-2.68878,0.48115,0.0
-2.68878,0.50945,0.0
-2.68878,0.53776,0.0
-2.68878,0.56606,0.0
-2.68878,0.59436,0.0
-2.68878,0.62266,0.0
-2.68878,0.65097,0.0
-2.68878,0.67927,0.0
-2.68878,0.70757,0.0
-2.68878,0.73588,0.0
-2.68878,0.76418,0.0
-2.68878,0.79248,0.0
-2.68878,0.82078,0.0
-2.68878,0.84909,0.0
-2.68878,0.87739,0.0
-2.68878,0.90569,0.0
-2.68878,0.934,0.0
-2.68878,0.9623,0.0
-2.68878,0.9906,0.0
-2.68878,1.0189,0.0
-2.68878,1.04721,0.0
