x,y,theta
-5.50635,0.47366,0.0
-5.50635,0.53287,0.0
-5.50635,0.59208,0.0
-5.50635,0.65129,0.0
-5.50635,0.7105,0.0
-5.50635,0.7697,0.0
-5.50635,0.82891,0.0
-5.50635,0.88812,0.0
-5.50635,0.94733,0.0
-5.50635,1.00654,0.0
-5.50635,1.06575,0.0
-5.50635,1.12495,0.0
-5.50635,1.18416,0.0
-5.50635,1.24337,0.0
-5.50635,1.30258,0.0
-5.50635,1.36179,0.0
-5.50635,1.42099,0.0
-5.50635,1.4802,0.0
-5.50635,1.53941,0.0
-5.50635,1.59862,0.0
-5.50635,1.65783,0.0
-5.50635,1.71703,0.0
-5.50635,1.77624,0.0
-5.44714,-1.95387,0.0
-5.44714,-1.89466,0.0
-5.44714,-1.83545,0.0
-5.44714,-1.77624,0.0
-5.44714,-1.71703,0.0
-5.44714,-1.65783,0.0
-5.44714,-1.59862,0.0
-5.44714,-1.53941,0.0
-5.44714,-1.4802,0.0
-5.44714,-1.42099,0.0
-5.44714,-1.36179,0.0
-5.44714,-1.30258,0.0
-5.44714,-1.24337,0.0
-5.44714,-1.18416,0.0
-5.44714,-1.12495,0.0
-5.44714,-1.06575,0.0
-5.44714,-1.00654,0.0
-5.44714,-0.94733,0.0
-5.44714,-0.88812,0.0
-5.44714,-0.82891,0.0
-5.44714,-0.7697,0.0
-5.44714,-0.7105,0.0
-5.44714,-0.65129,0.0
-5.44714,-0.59208,0.0
-5.44714,-0.53287,0.0
-5.44714,-0.47366,0.0
-5.44714,-0.41446,0.0
-5.44714,-0.35525,0.0
-5.44714,-0.29604,0.0
-5.44714,-0.23683,0.0
-5.44714,-0.17762,0.0
-5.44714,-0.11842,0.0
-5.44714,-0.05921,0.0
-5.44714,0,0.0
-5.44714,0.05921,0.0
-5.44714,0.11842,0.0
-5.44714,0.17762,0.0
-5.44714,0.23683,0.0
-5.44714,0.29604,0.0
-5.44714,0.35525,0.0
-5.44714,0.41446,0.0
-5.44714,0.47366,0.0
-5.44714,0.53287,0.0
-5.44714,0.59208,0.0
-5.44714,0.65129,0.0
-5.44714,0.7105,0.0
-5.44714,0.7697,0.0
-5.44714,0.82891,0.0
-5.44714,0.88812,0.0
-5.44714,0.94733,0.0
-5.44714,1.00654,0.0
-5.44714,1.06575,0.0
-5.44714,1.12495,0.0
-5.44714,1.18416,0.0
-5.44714,1.24337,0.0
-5.44714,1.30258,0.0
-5.44714,1.36179,0.0
-5.44714,1.42099,0.0
-5.44714,1.4802,0.0
-5.44714,1.53941,0.0
-5.44714,1.59862,0.0
-5.44714,1.65783,0.0
-5.44714,1.71703,0.0
-5.44714,1.77624,0.0
-5.44714,1.83545,0.0
-5.44714,1.89466,0.0
-5.44714,1.95387,0.0
-5.38793,-2.13149,0.0
-5.38793,-2.07228,0.0
-5.38793,-2.01307,0.0
-5.38793,-1.95387,0.0
-5.38793,-1.89466,0.0
-5.38793,-1.83545,0.0
-5.38793,-1.77624,0.0
-5.38793,-1.71703,0.0
-5.38793,-1.65783,0.0
-5.38793,-1.59862,0.0
-5.38793,-1.53941,0.0
-5.38793,-1.4802,0.0
-5.38793,-1.42099,0.0
-5.38793,-1.36179,0.0
-5.38793,-1.30258,0.0
-5.38793,-1.24337,0.0
-5.38793,-1.18416,0.0
-5.38793,-1.12495,0.0
-5.38793,-1.06575,0.0
-5.38793,-1.00654,0.0
-5.38793,-0.94733,0.0
-5.38793,-0.88812,0.0
-5.38793,-0.82891,0.0
-5.38793,-0.7697,0.0
-5.38793,-0.7105,0.0
-5.38793,-0.65129,0.0
-5.38793,-0.59208,0.0
-5.38793,-0.53287,0.0
-5.38793,-0.47366,0.0
-5.38793,-0.41446,0.0
-5.38793,-0.35525,0.0
-5.38793,-0.29604,0.0
-5.38793,-0.23683,0.0
-5.38793,-0.17762,0.0
-5.38793,-0.11842,0.0
-5.38793,-0.05921,0.0
-5.38793,0,0.0
-5.38793,0.05921,0.0
-5.38793,0.11842,0.0
-5.38793,0.17762,0.0
-5.38793,0.23683,0.0
-5.38793,0.29604,0.0
-5.38793,0.35525,0.0
-5.38793,0.41446,0.0
-5.38793,0.47366,0.0
-5.38793,0.53287,0.0
-5.38793,0.59208,0.0
-5.38793,0.65129,0.0
-5.38793,0.7105,0.0
-5.38793,0.7697,0.0
-5.38793,0.82891,0.0
-5.38793,0.88812,0.0
-5.38793,0.94733,0.0
-5.38793,1.00654,0.0
-5.38793,1.06575,0.0
-5.38793,1.12495,0.0
-5.38793,1.18416,0.0
-5.38793,1.24337,0.0
-5.38793,1.30258,0.0
-5.38793,1.36179,0.0
-5.38793,1.42099,0.0
-5.38793,1.4802,0.0
-5.38793,1.53941,0.0
-5.38793,1.59862,0.0
-5.38793,1.65783,0.0
-5.38793,1.71703,0.0
-5.38793,1.77624,0.0
-5.38793,1.83545,0.0
-5.38793,1.89466,0.0
-5.38793,1.95387,0.0
-5.38793,2.01307,0.0
-5.38793,2.07228,0.0
-5.38793,2.13149,0.0
-5.32873,-2.24991,0.0
-5.32873,-2.1907,0.0
-5.32873,-2.13149,0.0
-5.32873,-2.07228,0.0
-5.32873,-2.01307,0.0
-5.32873,-1.95387,0.0
-5.32873,-1.89466,0.0
-5.32873,-1.83545,0.0
-5.32873,-1.77624,0.0
-5.32873,-1.71703,0.0
-5.32873,-1.65783,0.0
-5.32873,-1.59862,0.0
-5.32873,-1.53941,0.0
-5.32873,-1.4802,0.0
-5.32873,-1.42099,0.0
-5.32873,-1.36179,0.0
-5.32873,-1.30258,0.0
-5.32873,-1.24337,0.0
-5.32873,-1.18416,0.0
-5.32873,-1.12495,0.0
-5.32873,-1.06575,0.0
-5.32873,-1.00654,0.0
-5.32873,-0.94733,0.0
-5.32873,-0.88812,0.0
-5.32873,-0.82891,0.0
-5.32873,-0.7697,0.0
-5.32873,-0.7105,0.0
-5.32873,-0.65129,0.0
-5.32873,-0.59208,0.0
-5.32873,-0.53287,0.0
-5.32873,-0.47366,0.0
-5.32873,-0.41446,0.0
-5.32873,-0.35525,0.0
-5.32873,-0.29604,0.0
-5.32873,-0.23683,0.0
-5.32873,-0.17762,0.0
-5.32873,-0.11842,0.0
-5.32873,-0.05921,0.0
-5.32873,0,0.0
-5.32873,0.05921,0.0
-5.32873,0.11842,0.0
-5.32873,0.17762,0.0
-5.32873,0.23683,0.0
-5.32873,0.29604,0.0
-5.32873,0.35525,0.0
-5.32873,0.41446,0.0
-5.32873,0.47366,0.0
-5.32873,0.53287,0.0
-5.32873,0.59208,0.0
-5.32873,0.65129,0.0
-5.32873,0.7105,0.0
-5.32873,0.7697,0.0
-5.32873,0.82891,0.0
-5.32873,0.88812,0.0
-5.32873,0.94733,0.0
-5.32873,1.00654,0.0
-5.32873,1.06575,0.0
-5.32873,1.12495,0.0
-5.32873,1.18416,0.0
-5.32873,1.24337,0.0
-5.32873,1.30258,0.0
-5.32873,1.36179,0.0
-5.32873,1.42099,0.0
-5.32873,1.4802,0.0
-5.32873,1.53941,0.0
-5.32873,1.59862,0.0
-5.32873,1.65783,0.0
-5.32873,1.71703,0.0
-5.32873,1.77624,0.0
-5.32873,1.83545,0.0
-5.32873,1.89466,0.0
-5.32873,1.95387,0.0
-5.32873,2.01307,0.0
-5.32873,2.07228,0.0
-5.32873,2.13149,0.0
-5.32873,2.1907,0.0
-5.32873,2.24991,0.0
-5.26952,-2.36832,0.0
-5.26952,-2.30911,0.0
-5.26952,-2.24991,0.0
-5.26952,-2.1907,0.0
-5.26952,-2.13149,0.0
-5.26952,-2.07228,0.0
-5.26952,-2.01307,0.0
-5.26952,-1.95387,0.0
-5.26952,-1.89466,0.0
-5.26952,-1.83545,0.0
-5.26952,-1.77624,0.0
-5.26952,-1.71703,0.0
-5.26952,-1.65783,0.0
-5.26952,-1.59862,0.0
-5.26952,-1.53941,0.0
-5.26952,-1.4802,0.0
-5.26952,-1.42099,0.0
-5.26952,-1.36179,0.0
-5.26952,-1.30258,0.0
-5.26952,-1.24337,0.0
-5.26952,-1.18416,0.0
-5.26952,-1.12495,0.0
-5.26952,-1.06575,0.0
-5.26952,-1.00654,0.0
-5.26952,-0.94733,0.0
-5.26952,-0.88812,0.0
-5.26952,-0.82891,0.0
-5.26952,-0.7697,0.0
-5.26952,-0.7105,0.0
-5.26952,-0.65129,0.0
-5.26952,-0.59208,0.0
-5.26952,-0.53287,0.0
-5.26952,-0.47366,0.0
-5.26952,-0.41446,0.0
-5.26952,-0.35525,0.0
-5.26952,-0.29604,0.0
-5.26952,-0.23683,0.0
-5.26952,-0.17762,0.0
-5.26952,-0.11842,0.0
-5.26952,-0.05921,0.0
-5.26952,0,0.0
-5.26952,0.05921,0.0
-5.26952,0.11842,0.0
-5.26952,0.17762,0.0
-5.26952,0.23683,0.0
-5.26952,0.29604,0.0
-5.26952,0.35525,0.0
-5.26952,0.41446,0.0
-5.26952,0.47366,0.0
-5.26952,0.53287,0.0
-5.26952,0.59208,0.0
-5.26952,0.65129,0.0
-5.26952,0.7105,0.0
-5.26952,0.7697,0.0
-5.26952,0.82891,0.0
-5.26952,0.88812,0.0
-5.26952,0.94733,0.0
-5.26952,1.00654,0.0
-5.26952,1.06575,0.0
-5.26952,1.12495,0.0
-5.26952,1.18416,0.0
-5.26952,1.24337,0.0
-5.26952,1.30258,0.0
-5.26952,1.36179,0.0
-5.26952,1.42099,0.0
-5.26952,1.4802,0.0
-5.26952,1.53941,0.0
-5.26952,1.59862,0.0
-5.26952,1.65783,0.0
-5.26952,1.71703,0.0
-5.26952,1.77624,0.0
-5.26952,1.83545,0.0
-5.26952,1.89466,0.0
-5.26952,1.95387,0.0
-5.26952,2.01307,0.0
-5.26952,2.07228,0.0
-5.26952,2.13149,0.0
-5.26952,2.1907,0.0
-5.26952,2.24991,0.0
-5.26952,2.30911,0.0
-5.26952,2.36832,0.0
-5.21031,-2.54595,0.0
-5.21031,-2.48674,0.0
-5.21031,-2.42753,0.0
-5.21031,-2.36832,0.0
-5.21031,-2.30911,0.0
-5.21031,-2.24991,0.0
-5.21031,-2.1907,0.0
-5.21031,-2.13149,0.0
-5.21031,-2.07228,0.0
-5.21031,-2.01307,0.0
-5.21031,-1.95387,0.0
-5.21031,-1.89466,0.0
-5.21031,-1.83545,0.0
-5.21031,-1.77624,0.0
-5.21031,-1.71703,0.0
-5.21031,-1.65783,0.0
-5.21031,-1.59862,0.0
-5.21031,-1.53941,0.0
-5.21031,-1.4802,0.0
-5.21031,-1.42099,0.0
-5.21031,-1.36179,0.0
-5.21031,-1.30258,0.0
-5.21031,-1.24337,0.0
-5.21031,-1.18416,0.0
-5.21031,-1.12495,0.0
-5.21031,-1.06575,0.0
-5.21031,-1.00654,0.0
-5.21031,-0.94733,0.0
-5.21031,-0.88812,0.0
-5.21031,-0.82891,0.0
-5.21031,-0.7697,0.0
-5.21031,-0.7105,0.0
-5.21031,-0.65129,0.0
-5.21031,-0.59208,0.0
-5.21031,-0.53287,0.0
-5.21031,-0.47366,0.0
-5.21031,-0.41446,0.0
-5.21031,-0.35525,0.0
-5.21031,-0.29604,0.0
-5.21031,-0.23683,0.0
-5.21031,-0.17762,0.0
-5.21031,-0.11842,0.0
-5.21031,-0.05921,0.0
-5.21031,0,0.0
-5.21031,0.05921,0.0
-5.21031,0.11842,0.0
-5.21031,0.17762,0.0
-5.21031,0.23683,0.0
-5.21031,0.29604,0.0
-5.21031,0.35525,0.0
-5.21031,0.41446,0.0
-5.21031,0.47366,0.0
-5.21031,0.53287,0.0
-5.21031,0.59208,0.0
-5.21031,0.65129,0.0
-5.21031,0.7105,0.0
-5.21031,0.7697,0.0
-5.21031,0.82891,0.0
-5.21031,0.88812,0.0
-5.21031,0.94733,0.0
-5.21031,1.00654,0.0
-5.21031,1.06575,0.0
-5.21031,1.12495,0.0
-5.21031,1.18416,0.0
-5.21031,1.24337,0.0
-5.21031,1.30258,0.0
-5.21031,1.36179,0.0
-5.21031,1.42099,0.0
-5.21031,1.4802,0.0
-5.21031,1.53941,0.0
-5.21031,1.59862,0.0
-5.21031,1.65783,0.0
-5.21031,1.71703,0.0
-5.21031,1.77624,0.0
-5.21031,1.83545,0.0
-5.21031,1.89466,0.0
-5.21031,1.95387,0.0
-5.21031,2.01307,0.0
-5.21031,2.07228,0.0
-5.21031,2.13149,0.0
-5.21031,2.1907,0.0
-5.21031,2.24991,0.0
-5.21031,2.30911,0.0
-5.21031,2.36832,0.0
-5.21031,2.42753,0.0
-5.21031,2.48674,0.0
-5.21031,2.54595,0.0
-5.1511,-2.66436,0.0
-5.1511,-2.60515,0.0
-5.1511,-2.54595,0.0
-5.1511,-2.48674,0.0
-5.1511,-2.42753,0.0
-5.1511,-2.36832,0.0
-5.1511,-2.30911,0.0
-5.1511,-2.24991,0.0
-5.1511,-2.1907,0.0
-5.1511,-2.13149,0.0
-5.1511,-2.07228,0.0
-5.1511,-2.01307,0.0
-5.1511,-1.95387,0.0
-5.1511,-1.89466,0.0
-5.1511,-1.83545,0.0
-5.1511,-1.77624,0.0
-5.1511,-1.71703,0.0
-5.1511,-1.65783,0.0
-5.1511,-1.59862,0.0
-5.1511,-1.53941,0.0
-5.1511,-1.4802,0.0
-5.1511,-1.42099,0.0
-5.1511,-1.36179,0.0
-5.1511,-1.30258,0.0
-5.1511,-1.24337,0.0
-5.1511,-1.18416,0.0
-5.1511,-1.12495,0.0
-5.1511,-1.06575,0.0
-5.1511,-1.00654,0.0
-5.1511,-0.94733,0.0
-5.1511,-0.88812,0.0
-5.1511,-0.82891,0.0
-5.1511,-0.7697,0.0
-5.1511,-0.7105,0.0
-5.1511,-0.65129,0.0
-5.1511,-0.59208,0.0
-5.1511,-0.53287,0.0
-5.1511,-0.47366,0.0
-5.1511,-0.41446,0.0
-5.1511,-0.35525,0.0
-5.1511,-0.29604,0.0
-5.1511,-0.23683,0.0
-5.1511,-0.17762,0.0
-5.1511,-0.11842,0.0
-5.1511,-0.05921,0.0
-5.1511,0,0.0
-5.1511,0.05921,0.0
-5.1511,0.11842,0.0
-5.1511,0.17762,0.0
-5.1511,0.23683,0.0
-5.1511,0.29604,0.0
-5.1511,0.35525,0.0
-5.1511,0.41446,0.0
-5.1511,0.47366,0.0
-5.1511,0.53287,0.0
-5.1511,0.59208,0.0
-5.1511,0.65129,0.0
-5.1511,0.7105,0.0
-5.1511,0.7697,0.0
-5.1511,0.82891,0.0
-5.1511,0.88812,0.0
-5.1511,0.94733,0.0
-5.1511,1.00654,0.0
-5.1511,1.06575,0.0
-5.1511,1.12495,0.0
-5.1511,1.18416,0.0
-5.1511,1.24337,0.0
-5.1511,1.30258,0.0
-5.1511,1.36179,0.0
-5.1511,1.42099,0.0
-5.1511,1.4802,0.0
-5.1511,1.53941,0.0
-5.1511,1.59862,0.0
-5.1511,1.65783,0.0
-5.1511,1.71703,0.0
-5.1511,1.77624,0.0
-5.1511,1.83545,0.0
-5.1511,1.89466,0.0
-5.1511,1.95387,0.0
-5.1511,2.01307,0.0
-5.1511,2.07228,0.0
-5.1511,2.13149,0.0
-5.1511,2.1907,0.0
-5.1511,2.24991,0.0
-5.1511,2.30911,0.0
-5.1511,2.36832,0.0
-5.1511,2.42753,0.0
-5.1511,2.48674,0.0
-5.1511,2.54595,0.0
-5.1511,2.60515,0.0
-5.1511,2.66436,0.0
-5.09189,-2.72357,0.0
-5.09189,-2.66436,0.0
-5.09189,-2.60515,0.0
-5.09189,-2.54595,0.0
-5.09189,-2.48674,0.0
-5.09189,-2.42753,0.0
-5.09189,-2.36832,0.0
-5.09189,-2.30911,0.0
-5.09189,-2.24991,0.0
-5.09189,-2.1907,0.0
-5.09189,-2.13149,0.0
-5.09189,-2.07228,0.0
-5.09189,-2.01307,0.0
-5.09189,-1.95387,0.0
-5.09189,-1.89466,0.0
-5.09189,-1.83545,0.0
-5.09189,-1.77624,0.0
-5.09189,-1.71703,0.0
-5.09189,-1.65783,0.0
-5.09189,-1.59862,0.0
-5.09189,-1.53941,0.0
-5.09189,-1.4802,0.0
-5.09189,-1.42099,0.0
-5.09189,-1.36179,0.0
-5.09189,-1.30258,0.0
-5.09189,-1.24337,0.0
-5.09189,-1.18416,0.0
-5.09189,-1.12495,0.0
-5.09189,-1.06575,0.0
-5.09189,-1.00654,0.0
-5.09189,-0.94733,0.0
-5.09189,-0.88812,0.0
-5.09189,-0.82891,0.0
-5.09189,-0.7697,0.0
-5.09189,-0.7105,0.0
-5.09189,-0.65129,0.0
-5.09189,-0.59208,0.0
-5.09189,-0.53287,0.0
-5.09189,-0.47366,0.0
-5.09189,-0.41446,0.0
-5.09189,-0.35525,0.0
-5.09189,-0.29604,0.0
-5.09189,-0.23683,0.0
-5.09189,-0.17762,0.0
-5.09189,-0.11842,0.0
-5.09189,-0.05921,0.0
-5.09189,0,0.0
-5.09189,0.05921,0.0
-5.09189,0.11842,0.0
-5.09189,0.17762,0.0
-5.09189,0.23683,0.0
-5.09189,0.29604,0.0
-5.09189,0.35525,0.0
-5.09189,0.41446,0.0
-5.09189,0.47366,0.0
-5.09189,0.53287,0.0
-5.09189,0.59208,0.0
-5.09189,0.65129,0.0
-5.09189,0.7105,0.0
-5.09189,0.7697,0.0
-5.09189,0.82891,0.0
-5.09189,0.88812,0.0
-5.09189,0.94733,0.0
-5.09189,1.00654,0.0
-5.09189,1.06575,0.0
-5.09189,1.12495,0.0
-5.09189,1.18416,0.0
-5.09189,1.24337,0.0
-5.09189,1.30258,0.0
-5.09189,1.36179,0.0
-5.09189,1.42099,0.0
-5.09189,1.4802,0.0
-5.09189,1.53941,0.0
-5.09189,1.59862,0.0
-5.09189,1.65783,0.0
-5.09189,1.71703,0.0
-5.09189,1.77624,0.0
-5.09189,1.83545,0.0
-5.09189,1.89466,0.0
-5.09189,1.95387,0.0
-5.09189,2.01307,0.0
-5.09189,2.07228,0.0
-5.09189,2.13149,0.0
-5.09189,2.1907,0.0
-5.09189,2.24991,0.0
-5.09189,2.30911,0.0
-5.09189,2.36832,0.0
-5.09189,2.42753,0.0
-5.09189,2.48674,0.0
-5.09189,2.54595,0.0
-5.09189,2.60515,0.0
-5.09189,2.66436,0.0
-5.09189,2.72357,0.0
-5.03269,-2.84199,0.0
-5.03269,-2.78278,0.0
-5.03269,-2.72357,0.0
-5.03269,-2.66436,0.0
-5.03269,-2.60515,0.0
-5.03269,-2.54595,0.0
-5.03269,-2.48674,0.0
-5.03269,-2.42753,0.0
-5.03269,-2.36832,0.0
-5.03269,-2.30911,0.0
-5.03269,-2.24991,0.0
-5.03269,-2.1907,0.0
-5.03269,-2.13149,0.0
-5.03269,-2.07228,0.0
-5.03269,-2.01307,0.0
-5.03269,-1.95387,0.0
-5.03269,-1.89466,0.0
-5.03269,-1.83545,0.0
-5.03269,-1.77624,0.0
-5.03269,-1.71703,0.0
-5.03269,-1.65783,0.0
-5.03269,-1.59862,0.0
-5.03269,-1.53941,0.0
-5.03269,-1.4802,0.0
-5.03269,-1.42099,0.0
-5.03269,-1.36179,0.0
-5.03269,-1.30258,0.0
-5.03269,-1.24337,0.0
-5.03269,-1.18416,0.0
-5.03269,-1.12495,0.0
-5.03269,-1.06575,0.0
-5.03269,-1.00654,0.0
-5.03269,-0.94733,0.0
-5.03269,-0.88812,0.0
-5.03269,-0.82891,0.0
-5.03269,-0.7697,0.0
-5.03269,-0.7105,0.0
-5.03269,-0.65129,0.0
-5.03269,-0.59208,0.0
-5.03269,-0.53287,0.0
-5.03269,-0.47366,0.0
-5.03269,-0.41446,0.0
-5.03269,-0.35525,0.0
-5.03269,-0.29604,0.0
-5.03269,-0.23683,0.0
-5.03269,-0.17762,0.0
-5.03269,-0.11842,0.0
-5.03269,-0.05921,0.0
-5.03269,0,0.0
-5.03269,0.05921,0.0
-5.03269,0.11842,0.0
-5.03269,0.17762,0.0
-5.03269,0.23683,0.0
-5.03269,0.29604,0.0
-5.03269,0.35525,0.0
-5.03269,0.41446,0.0
-5.03269,0.47366,0.0
-5.03269,0.53287,0.0
-5.03269,0.59208,0.0
-5.03269,0.65129,0.0
-5.03269,0.7105,0.0
-5.03269,0.7697,0.0
-5.03269,0.82891,0.0
-5.03269,0.88812,0.0
-5.03269,0.94733,0.0
-5.03269,1.00654,0.0
-5.03269,1.06575,0.0
-5.03269,1.12495,0.0
-5.03269,1.18416,0.0
-5.03269,1.24337,0.0
-5.03269,1.30258,0.0
-5.03269,1.36179,0.0
-5.03269,1.42099,0.0
-5.03269,1.4802,0.0
-5.03269,1.53941,0.0
-5.03269,1.59862,0.0
-5.03269,1.65783,0.0
-5.03269,1.71703,0.0
-5.03269,1.77624,0.0
-5.03269,1.83545,0.0
-5.03269,1.89466,0.0
-5.03269,1.95387,0.0
-5.03269,2.01307,0.0
-5.03269,2.07228,0.0
-5.03269,2.13149,0.0
-5.03269,2.1907,0.0
-5.03269,2.24991,0.0
-5.03269,2.30911,0.0
-5.03269,2.36832,0.0
-5.03269,2.42753,0.0
-5.03269,2.48674,0.0
-5.03269,2.54595,0.0
-5.03269,2.60515,0.0
-5.03269,2.66436,0.0
-5.03269,2.72357,0.0
-5.03269,2.78278,0.0
-5.03269,2.84199,0.0
-4.97348,-2.9604,0.0
-4.97348,-2.9012,0.0
-4.97348,-2.84199,0.0
-4.97348,-2.78278,0.0
-4.97348,-2.72357,0.0
-4.97348,-2.66436,0.0
-4.97348,-2.60515,0.0
-4.97348,-2.54595,0.0
-4.97348,-2.48674,0.0
