x,y,theta
-4.74016,0.65459,0.0
-4.74016,0.67717,0.0
-4.74016,0.69974,0.0
-4.74016,0.72231,0.0
-4.74016,0.74488,0.0
-4.74016,0.76745,0.0
-4.74016,0.79003,0.0
-4.71759,-0.79003,0.0
-4.71759,-0.76745,0.0
-4.71759,-0.74488,0.0
-4.71759,-0.72231,0.0
-4.71759,-0.69974,0.0
-4.71759,-0.67717,0.0
-4.71759,-0.65459,0.0
-4.71759,-0.63202,0.0
-4.71759,-0.60945,0.0
-4.71759,-0.58688,0.0
-4.71759,-0.5643,0.0
-4.71759,-0.54173,0.0
-4.71759,-0.51916,0.0
-4.71759,-0.49659,0.0
-4.71759,-0.47402,0.0
-4.71759,-0.45144,0.0
-4.71759,-0.42887,0.0
-4.71759,-0.4063,0.0
-4.71759,-0.38373,0.0
-4.71759,-0.36115,0.0
-4.71759,-0.33858,0.0
-4.71759,-0.31601,0.0
-4.71759,-0.29344,0.0
-4.71759,-0.27087,0.0
-4.71759,-0.24829,0.0
-4.71759,-0.22572,0.0
-4.71759,-0.20315,0.0
-4.71759,-0.18058,0.0
-4.71759,-0.15801,0.0
-4.71759,-0.13543,0.0
-4.71759,-0.11286,0.0
-4.71759,-0.09029,0.0
-4.71759,-0.06772,0.0
-4.71759,-0.04514,0.0
-4.71759,-0.02257,0.0
-4.71759,0,0.0
-4.71759,0.02257,0.0
-4.71759,0.04514,0.0
-4.71759,0.06772,0.0
-4.71759,0.09029,0.0
-4.71759,0.11286,0.0
-4.71759,0.13543,0.0
-4.71759,0.15801,0.0
-4.71759,0.18058,0.0
-4.71759,0.20315,0.0
-4.71759,0.22572,0.0
-4.71759,0.24829,0.0
-4.71759,0.27087,0.0
-4.71759,0.29344,0.0
-4.71759,0.31601,0.0
-4.71759,0.33858,0.0
-4.71759,0.36115,0.0
-4.71759,0.38373,0.0
-4.71759,0.4063,0.0
-4.71759,0.42887,0.0
-4.71759,0.45144,0.0
-4.71759,0.47402,0.0
-4.71759,0.49659,0.0
-4.71759,0.51916,0.0
-4.71759,0.54173,0.0
-4.71759,0.5643,0.0
-4.71759,0.58688,0.0
-4.71759,0.60945,0.0
-4.71759,0.63202,0.0
-4.71759,0.65459,0.0
-4.71759,0.67717,0.0
-4.71759,0.69974,0.0
-4.71759,0.72231,0.0
-4.71759,0.74488,0.0
-4.71759,0.76745,0.0
-4.71759,0.79003,0.0
-4.69501,-0.79003,0.0
-4.69501,-0.76745,0.0
-4.69501,-0.74488,0.0
-4.69501,-0.72231,0.0
-4.69501,-0.69974,0.0
-4.69501,-0.67717,0.0
-4.69501,-0.65459,0.0
-4.69501,-0.63202,0.0
-4.69501,-0.60945,0.0
-4.69501,-0.58688,0.0
-4.69501,-0.5643,0.0
-4.69501,-0.54173,0.0
-4.69501,-0.51916,0.0
-4.69501,-0.49659,0.0
-4.69501,-0.47402,0.0
-4.69501,-0.45144,0.0
-4.69501,-0.42887,0.0
-4.69501,-0.4063,0.0
-4.69501,-0.38373,0.0
-4.69501,-0.36115,0.0
-4.69501,-0.33858,0.0
-4.69501,-0.31601,0.0
-4.69501,-0.29344,0.0
-4.69501,-0.27087,0.0
-4.69501,-0.24829,0.0
-4.69501,-0.22572,0.0
-4.69501,-0.20315,0.0
-4.69501,-0.18058,0.0
-4.69501,-0.15801,0.0
-4.69501,-0.13543,0.0
-4.69501,-0.11286,0.0
-4.69501,-0.09029,0.0
-4.69501,-0.06772,0.0
-4.69501,-0.04514,0.0
-4.69501,-0.02257,0.0
-4.69501,0,0.0
-4.69501,0.02257,0.0
-4.69501,0.04514,0.0
-4.69501,0.06772,0.0
-4.69501,0.09029,0.0
-4.69501,0.11286,0.0
-4.69501,0.13543,0.0
-4.69501,0.15801,0.0
-4.69501,0.18058,0.0
-4.69501,0.20315,0.0
-4.69501,0.22572,0.0
-4.69501,0.24829,0.0
-4.69501,0.27087,0.0
-4.69501,0.29344,0.0
-4.69501,0.31601,0.0
-4.69501,0.33858,0.0
-4.69501,0.36115,0.0
-4.69501,0.38373,0.0
-4.69501,0.4063,0.0
-4.69501,0.42887,0.0
-4.69501,0.45144,0.0
-4.69501,0.47402,0.0
-4.69501,0.49659,0.0
-4.69501,0.51916,0.0
-4.69501,0.54173,0.0
-4.69501,0.5643,0.0
-4.69501,0.58688,0.0
-4.69501,0.60945,0.0
-4.69501,0.63202,0.0
-4.69501,0.65459,0.0
-4.69501,0.67717,0.0
-4.69501,0.69974,0.0
-4.69501,0.72231,0.0
-4.69501,0.74488,0.0
-4.69501,0.76745,0.0
-4.69501,0.79003,0.0
-4.67244,-0.79003,0.0
-4.67244,-0.76745,0.0
-4.67244,-0.74488,0.0
-4.67244,-0.72231,0.0
-4.67244,-0.69974,0.0
-4.67244,-0.67717,0.0
-4.67244,-0.65459,0.0
-4.67244,-0.63202,0.0
-4.67244,-0.60945,0.0
-4.67244,-0.58688,0.0
-4.67244,-0.5643,0.0
-4.67244,-0.54173,0.0
-4.67244,-0.51916,0.0
-4.67244,-0.49659,0.0
-4.67244,-0.47402,0.0
-4.67244,-0.45144,0.0
-4.67244,-0.42887,0.0
-4.67244,-0.4063,0.0
-4.67244,-0.38373,0.0
-4.67244,-0.36115,0.0
-4.67244,-0.33858,0.0
-4.67244,-0.31601,0.0
-4.67244,-0.29344,0.0
-4.67244,-0.27087,0.0
-4.67244,-0.24829,0.0
-4.67244,-0.22572,0.0
-4.67244,-0.20315,0.0
-4.67244,-0.18058,0.0
-4.67244,-0.15801,0.0
-4.67244,-0.13543,0.0
-4.67244,-0.11286,0.0
-4.67244,-0.09029,0.0
-4.67244,-0.06772,0.0
-4.67244,-0.04514,0.0
-4.67244,-0.02257,0.0
-4.67244,0,0.0
-4.67244,0.02257,0.0
-4.67244,0.04514,0.0
-4.67244,0.06772,0.0
-4.67244,0.09029,0.0
-4.67244,0.11286,0.0
-4.67244,0.13543,0.0
-4.67244,0.15801,0.0
-4.67244,0.18058,0.0
-4.67244,0.20315,0.0
-4.67244,0.22572,0.0
-4.67244,0.24829,0.0
-4.67244,0.27087,0.0
-4.67244,0.29344,0.0
-4.67244,0.31601,0.0
-4.67244,0.33858,0.0
-4.67244,0.36115,0.0
-4.67244,0.38373,0.0
-4.67244,0.4063,0.0
-4.67244,0.42887,0.0
-4.67244,0.45144,0.0
-4.67244,0.47402,0.0
-4.67244,0.49659,0.0
-4.67244,0.51916,0.0
-4.67244,0.54173,0.0
-4.67244,0.5643,0.0
-4.67244,0.58688,0.0
-4.67244,0.60945,0.0
-4.67244,0.63202,0.0
-4.67244,0.65459,0.0
-4.67244,0.67717,0.0
-4.67244,0.69974,0.0
-4.67244,0.72231,0.0
-4.67244,0.74488,0.0
-4.67244,0.76745,0.0
-4.67244,0.79003,0.0
-4.64987,-0.79003,0.0
-4.64987,-0.76745,0.0
-4.64987,-0.74488,0.0
-4.64987,-0.72231,0.0
-4.64987,-0.69974,0.0
-4.64987,-0.67717,0.0
-4.64987,-0.65459,0.0
-4.64987,-0.63202,0.0
-4.64987,-0.60945,0.0
-4.64987,-0.58688,0.0
-4.64987,-0.5643,0.0
-4.64987,-0.54173,0.0
-4.64987,-0.51916,0.0
-4.64987,-0.49659,0.0
-4.64987,-0.47402,0.0
-4.64987,-0.45144,0.0
-4.64987,-0.42887,0.0
-4.64987,-0.4063,0.0
-4.64987,-0.38373,0.0
-4.64987,-0.36115,0.0
-4.64987,-0.33858,0.0
-4.64987,-0.31601,0.0
-4.64987,-0.29344,0.0
-4.64987,-0.27087,0.0
-4.64987,-0.24829,0.0
-4.64987,-0.22572,0.0
-4.64987,-0.20315,0.0
-4.64987,-0.18058,0.0
-4.64987,-0.15801,0.0
-4.64987,-0.13543,0.0
-4.64987,-0.11286,0.0
-4.64987,-0.09029,0.0
-4.64987,-0.06772,0.0
-4.64987,-0.04514,0.0
-4.64987,-0.02257,0.0
-4.64987,0,0.0
-4.64987,0.02257,0.0
-4.64987,0.04514,0.0
-4.64987,0.06772,0.0
-4.64987,0.09029,0.0
-4.64987,0.11286,0.0
-4.64987,0.13543,0.0
-4.64987,0.15801,0.0
-4.64987,0.18058,0.0
-4.64987,0.20315,0.0
-4.64987,0.22572,0.0
-4.64987,0.24829,0.0
-4.64987,0.27087,0.0
-4.64987,0.29344,0.0
-4.64987,0.31601,0.0
-4.64987,0.33858,0.0
-4.64987,0.36115,0.0
-4.64987,0.38373,0.0
-4.64987,0.4063,0.0
-4.64987,0.42887,0.0
-4.64987,0.45144,0.0
-4.64987,0.47402,0.0
-4.64987,0.49659,0.0
-4.64987,0.51916,0.0
-4.64987,0.54173,0.0
-4.64987,0.5643,0.0
-4.64987,0.58688,0.0
-4.64987,0.60945,0.0
-4.64987,0.63202,0.0
-4.64987,0.65459,0.0
-4.64987,0.67717,0.0
-4.64987,0.69974,0.0
-4.64987,0.72231,0.0
-4.64987,0.74488,0.0
-4.64987,0.76745,0.0
-4.64987,0.79003,0.0
-4.6273,-0.79003,0.0
-4.6273,-0.76745,0.0
-4.6273,-0.74488,0.0
-4.6273,-0.72231,0.0
-4.6273,-0.69974,0.0
-4.6273,-0.67717,0.0
-4.6273,-0.65459,0.0
-4.6273,-0.63202,0.0
-4.6273,-0.60945,0.0
-4.6273,-0.58688,0.0
-4.6273,-0.5643,0.0
-4.6273,-0.54173,0.0
-4.6273,-0.51916,0.0
-4.6273,-0.49659,0.0
-4.6273,-0.47402,0.0
-4.6273,-0.45144,0.0
-4.6273,-0.42887,0.0
-4.6273,-0.4063,0.0
-4.6273,-0.38373,0.0
-4.6273,-0.36115,0.0
-4.6273,-0.33858,0.0
-4.6273,-0.31601,0.0
-4.6273,-0.29344,0.0
-4.6273,-0.27087,0.0
-4.6273,-0.24829,0.0
-4.6273,-0.22572,0.0
-4.6273,-0.20315,0.0
-4.6273,-0.18058,0.0
-4.6273,-0.15801,0.0
-4.6273,-0.13543,0.0
-4.6273,-0.11286,0.0
-4.6273,-0.09029,0.0
-4.6273,-0.06772,0.0
-4.6273,-0.04514,0.0
-4.6273,-0.02257,0.0
-4.6273,0,0.0
-4.6273,0.02257,0.0
-4.6273,0.04514,0.0
-4.6273,0.06772,0.0
-4.6273,0.09029,0.0
-4.6273,0.11286,0.0
-4.6273,0.13543,0.0
-4.6273,0.15801,0.0
-4.6273,0.18058,0.0
-4.6273,0.20315,0.0
-4.6273,0.22572,0.0
-4.6273,0.24829,0.0
-4.6273,0.27087,0.0
-4.6273,0.29344,0.0
-4.6273,0.31601,0.0
-4.6273,0.33858,0.0
-4.6273,0.36115,0.0
-4.6273,0.38373,0.0
-4.6273,0.4063,0.0
-4.6273,0.42887,0.0
-4.6273,0.45144,0.0
-4.6273,0.47402,0.0
-4.6273,0.49659,0.0
-4.6273,0.51916,0.0
-4.6273,0.54173,0.0
-4.6273,0.5643,0.0
-4.6273,0.58688,0.0
-4.6273,0.60945,0.0
-4.6273,0.63202,0.0
-4.6273,0.65459,0.0
-4.6273,0.67717,0.0
-4.6273,0.69974,0.0
-4.6273,0.72231,0.0
-4.6273,0.74488,0.0
-4.6273,0.76745,0.0
-4.6273,0.79003,0.0
-4.60473,-0.79003,0.0
-4.60473,-0.76745,0.0
-4.60473,-0.74488,0.0
-4.60473,-0.72231,0.0
-4.60473,-0.69974,0.0
-4.60473,-0.67717,0.0
-4.60473,-0.65459,0.0
-4.60473,-0.63202,0.0
-4.60473,-0.60945,0.0
-4.60473,-0.58688,0.0
-4.60473,-0.5643,0.0
-4.60473,-0.54173,0.0
-4.60473,-0.51916,0.0
-4.60473,-0.49659,0.0
-4.60473,-0.47402,0.0
-4.60473,-0.45144,0.0
-4.60473,-0.42887,0.0
-4.60473,-0.4063,0.0
-4.60473,-0.38373,0.0
-4.60473,-0.36115,0.0
-4.60473,-0.33858,0.0
-4.60473,-0.31601,0.0
-4.60473,-0.29344,0.0
-4.60473,-0.27087,0.0
-4.60473,-0.24829,0.0
-4.60473,-0.22572,0.0
-4.60473,-0.20315,0.0
-4.60473,-0.18058,0.0
-4.60473,-0.15801,0.0
-4.60473,-0.13543,0.0
-4.60473,-0.11286,0.0
-4.60473,-0.09029,0.0
-4.60473,-0.06772,0.0
-4.60473,-0.04514,0.0
-4.60473,-0.02257,0.0
-4.60473,0,0.0
-4.60473,0.02257,0.0
-4.60473,0.04514,0.0
-4.60473,0.06772,0.0
-4.60473,0.09029,0.0
-4.60473,0.11286,0.0
-4.60473,0.13543,0.0
-4.60473,0.15801,0.0
-4.60473,0.18058,0.0
-4.60473,0.20315,0.0
-4.60473,0.22572,0.0
-4.60473,0.24829,0.0
-4.60473,0.27087,0.0
-4.60473,0.29344,0.0
-4.60473,0.31601,0.0
-4.60473,0.33858,0.0
-4.60473,0.36115,0.0
-4.60473,0.38373,0.0
-4.60473,0.4063,0.0
-4.60473,0.42887,0.0
-4.60473,0.45144,0.0
-4.60473,0.47402,0.0
-4.60473,0.49659,0.0
-4.60473,0.51916,0.0
-4.60473,0.54173,0.0
-4.60473,0.5643,0.0
-4.60473,0.58688,0.0
-4.60473,0.60945,0.0
-4.60473,0.63202,0.0
-4.60473,0.65459,0.0
-4.60473,0.67717,0.0
-4.60473,0.69974,0.0
-4.60473,0.72231,0.0
-4.60473,0.74488,0.0
-4.60473,0.76745,0.0
-4.60473,0.79003,0.0
-4.58215,-0.79003,0.0
-4.58215,-0.76745,0.0
-4.58215,-0.74488,0.0
-4.58215,-0.72231,0.0
-4.58215,-0.69974,0.0
-4.58215,-0.67717,0.0
-4.58215,-0.65459,0.0
-4.58215,-0.63202,0.0
-4.58215,-0.60945,0.0
-4.58215,-0.58688,0.0
-4.58215,-0.5643,0.0
-4.58215,-0.54173,0.0
-4.58215,-0.51916,0.0
-4.58215,-0.49659,0.0
-4.58215,-0.47402,0.0
-4.58215,-0.45144,0.0
-4.58215,-0.42887,0.0
-4.58215,-0.4063,0.0
-4.58215,-0.38373,0.0
-4.58215,-0.36115,0.0
-4.58215,-0.33858,0.0
-4.58215,-0.31601,0.0
-4.58215,-0.29344,0.0
-4.58215,-0.27087,0.0
-4.58215,-0.24829,0.0
-4.58215,-0.22572,0.0
-4.58215,-0.20315,0.0
-4.58215,-0.18058,0.0
-4.58215,-0.15801,0.0
-4.58215,-0.13543,0.0
